Source,Name,Label,type
"contract CON1{
mapping (address => uint) private VAR1;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(address VAR3) public FUN1 {
uint VAR4 = VAR1[VAR3];
VAR1[VAR3] = 0;
if (VAR3.call.value(VAR4)() == false) { throw; }
}
}",40786.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1(){
if( !(msg.sender.call.value(VAR1[msg.sender])()) ){ throw; }
VAR1[msg.sender] = 0;
}
}",40777.sol,1,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1() {
uint VAR2 = VAR1[msg.sender];
require(VAR2 > 0);
VAR1[msg.sender] = 0;
bool VAR3 = msg.sender.call.value(VAR2)();
require(VAR3);
}
}",37891.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1(uint VAR2) {
if(VAR2 <= VAR1[msg.sender]) {
if(msg.sender.call.value(VAR2)()) {
VAR1[msg.sender] -= VAR2;
}
}
}
}",40756.sol,1,reentrancy
"contract CON1{
function FUN1(address VAR1, uint VAR2, bytes VAR3) public {
require(VAR1.call.VAR2(VAR2)(VAR3));
}
}",31237.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1) public payable {
require(VAR1 != 0x0);
require(msg.value > 0);
VAR1.call.value(msg.value / (9) * (8))();
}
}",17009.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(address VAR3) FUN1 returns (bool) {
if (VAR1[msg.sender] == 0){ throw; }
if (VAR3.call.value(VAR1[msg.sender])()) {
VAR1[msg.sender] = 0;
return true;
}
}
}",40787.sol,1,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
uint VAR2 = 0;
function FUN1() public returns (uint) {
uint VAR3 = VAR1[msg.sender] / 20;
require(msg.sender.call.value(VAR3)());
VAR1[msg.sender] -= VAR3;
VAR2 += VAR3;
return VAR2;
}
}",50008.sol,1,reentrancy
"contract CON1 {
uint public VAR1 = 1499436000;
address public VAR2;
function FUN1() {
if (block.timestamp < VAR1) throw;
if (!VAR2.call.value(this.balance)()) throw;
}
}",38876.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2) public {
require(VAR1.call.value(VAR2)());
}
}",16884.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint VAR2, bytes VAR3) external returns (uint) {
if (VAR2 > 0) {
VAR1.call.value(VAR2)(VAR3);
return 0;
}
}
}",40720.sol,0,reentrancy
"contract CON1 {
address public VAR1;
address public VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(address VAR3) payable FUN1 {
if(!VAR1.call.value(msg.value)()) revert();
}
}",35714.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint VAR2, bytes VAR3) external {
bool VAR4 = VAR1.call.value(VAR2)(VAR3);
require(VAR4);
}
}",40768.sol,0,reentrancy
"contract CON1 {
address public VAR1;
function FUN1() {
if (!VAR1.call.value(this.balance)()) throw;
}
}",38888.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2, bytes VAR3) external returns (bool){
require(VAR1 != address(0));
return VAR1.call.value(VAR2)(VAR3);
}
}",10970.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1(uint VAR2) {
if(VAR2 <= VAR1[msg.sender]) {
if(msg.sender.call.value(VAR2)()) {
VAR1[msg.sender]-=VAR2;
}
}
}
}",50002.sol,1,reentrancy
"contract CON1 {
address public VAR1;
uint public VAR2 = 20 * 10**8 * 10**2;
uint public VAR3 = 0;
mapping(address => uint) VAR4;
function FUN1(address VAR5) payable {
uint VAR6 = msg.value * block.timestamp;
require(VAR6 <= VAR2);
VAR4[VAR5] = VAR4[VAR5] + VAR6;
VAR3 = VAR3 + msg.value;
if (!VAR1.call.value(msg.value)()) revert();
}
}",36481.sol,0,reentrancy
"contract CON1 {
address VAR1;
function FUN1(address VAR2, uint256 VAR3, bytes VAR4) public {
require(msg.sender == VAR1);
require(VAR2.call.VAR3(VAR3)(VAR4));
}
}",29983.sol,0,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
address public VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(address VAR3) public FUN1 {
uint256 VAR4 = VAR1[VAR3];
require(VAR3.call.value(VAR4)());
VAR1[VAR3] = 0;
}
}",50026.sol,0,reentrancy
"contract CON1 {
function FUN1() public {
uint256 VAR1 = address(this).balance * 40 / 100;
assert(address(this).call.value(VAR2)());
uint256 VAR2 = address(this).balance - VAR1;
}
}",50012.sol,1,reentrancy
"contract CON1 {
uint256 public VAR1;
function FUN1(uint256 VAR2) public payable {
assert(msg.value >= VAR1 * VAR2);
if(!msg.sender.call.value(msg.value - VAR1 * VAR2)()){ revert(); }
}
}",28974.sol,0,reentrancy
"contract CON1 {
mapping(address => uint) public VAR1;
bool VAR2 = true;
address VAR3 = msg.sender;
address VAR4;
modifier FUN1() {
require(msg.sender == VAR4);
_;
}
function FUN2() FUN1 {
if(VAR1[VAR3] == 0) throw;
uint VAR5 = VAR1[VAR3];
VAR1[VAR3] = 0;
if(!(VAR3.call.value(VAR5)())) throw;
}
}",35662.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint VAR2, bytes VAR3) external {
require(VAR1.call.VAR2(VAR2)(VAR3));
}
}",31759.sol,0,reentrancy
"contract CON1 {
int256 public VAR1;
Proposal[] public VAR2;
struct Proposal {
address VAR3;
uint256 VAR4;
bool VAR5;
bool VAR6;
int256 VAR7;
}
function FUN1(uint256 VAR8, bytes VAR9) {
Proposal VAR10 = VAR2[VAR8];
if (VAR10.VAR7 > VAR1) {
if (!VAR10.VAR3.call.value(VAR10.VAR4)(VAR9)) throw;
VAR10.VAR6 = true;
} else {
VAR10.VAR6 = false;
}
}
}",39327.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
uint VAR2;
function FUN1() public returns (uint VAR3) {
VAR3 = VAR1[msg.sender] / 100;
VAR1[msg.sender] -= VAR3;
require(msg.sender.call.value(VAR3)());
VAR2 += VAR3;
return VAR2;
}
}",14994.sol,0,reentrancy
"contract CON1{
mapping (address => uint) private VAR1;
function FUN1(address VAR2) public {
uint VAR3 = VAR1[VAR2];
VAR1[VAR2] = 0;
if (VAR2.call.value(VAR3)() == false) { throw; }
}
}",40752.sol,0,reentrancy
"contract CON1 {
address VAR1;
function FUN1(uint256 VAR2) payable {
if (this.balance >= VAR2) {
VAR1.call.value(VAR2)();
}
}
}",40750.sol,0,reentrancy
"contract CON1{
mapping (address => uint256) public VAR1;
function FUN1() {
require(msg.sender.call.value(VAR1[msg.sender])());
VAR1[msg.sender] = 0;
}
}",40732.sol,1,reentrancy
"contract CON1 {
uint256 public VAR1 ;
mapping (address => uint) VAR2;
address VAR3;
modifier FUN1() {
require(msg.sender == VAR3);
_;
}
function FUN2() public FUN1 returns (bool) {
require(msg.sender.call.value(VAR1)());
VAR2[msg.sender] = VAR2[msg.sender] - VAR1;
return true;
}
}",4833.sol,0,reentrancy
"contract CON1 {
mapping (address => bool) VAR1;
function FUN1() payable {
require(!VAR1[msg.sender]);
VAR1[msg.sender] = true;
require(msg.sender.call.value(this.balance)());
}
}",27334.sol,0,reentrancy
"contract CON1 {
modifier FUN1() {
if(msg.sender != address(this)) throw;
_;
}
function FUN2(uint VAR1, address VAR2) FUN1 {
if(!VAR2.call.value(VAR1)()) throw;
}
}",50000.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, bytes VAR2, uint256 VAR3, uint256 VAR4) payable external {
require(VAR1.call.value(VAR3).gas(VAR4)(VAR2));
}
}",15553.sol,0,reentrancy
"contract CON1 {
struct Account {
uint VAR1;
address VAR2;
}
address public VAR3;
modifier FUN1() {
require(msg.sender == VAR3);
_;
}
function FUN2(Account storage VAR4, uint VAR5, bytes VAR6) internal FUN1 {
require(VAR4.VAR1 >= VAR5);
require(VAR4.VAR2.call.value(VAR5)(VAR6));
VAR4.VAR1 = VAR4.VAR1 - VAR5;
}
}",50029.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2, bytes VAR3) public payable returns (bool) {
require(VAR1 != address(this));
require(VAR1.call.value(msg.value)(VAR3));
return true;
}
}",14806.sol,0,reentrancy
"contract CON1 {
address VAR1;
function FUN1() {
require(VAR1.call.value(this.balance)(0));
}
}",37836.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1(){
if(!(msg.sender.call.value(VAR1[msg.sender])())){ throw; }
VAR1[msg.sender] = 0;
}
}",40757.sol,1,reentrancy
"contract CON1{
address VAR1;
modifier FUN1() {
require(msg.sender == VAR1);
_;
}
function FUN2(address VAR2, uint VAR3, bytes VAR4) external FUN1 returns(bool) {
return VAR2.call.value(VAR3)(VAR4);
}
}",40090.sol,0,reentrancy
"contract CON1{
mapping (address => uint256) public VAR1;
function FUN1(){
require(msg.sender.call.value(VAR1[msg.sender])());
VAR1[msg.sender] = 0;
}
}",40749.sol,1,reentrancy
"contract CON1 {
bool public VAR1;
function FUN1 (address VAR2, uint VAR3, bytes VAR4) {
if (!VAR2.call.value(VAR3)(VAR4)) throw;
}
}",39199.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2, uint256 VAR3, bytes VAR4) external payable returns (bool) {
return VAR1.call.value(VAR2).gas(VAR3)(VAR4);
}
}",8342.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2, bytes VAR3) public returns (bool) {
return VAR1.call.VAR2(VAR2)(VAR3);
}
}",10604.sol,0,reentrancy
"contract CON1 {
uint256 public VAR1;
mapping (address => uint) VAR2;
address public VAR3;
modifier FUN1() {
require(msg.sender == VAR3);
_;
}
function FUN2( address VAR4, uint256 VAR5) public FUN1 {
require(VAR5 <= VAR1);
require(VAR4.call.value(VAR5)());
VAR2[VAR4] -= VAR5;
}
}",18510.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
uint public VAR2 = 1 ether;
uint VAR3;
function FUN1(uint VAR4) public payable {
if(VAR1[msg.sender] >= VAR2 && VAR4 <= VAR1[msg.sender]) {
if(msg.sender.call.value(VAR4)()) {
VAR1[msg.sender] -= VAR4;
}
}
}
}",40747.sol,1,reentrancy
"contract CON1 {
mapping (address => mapping (address => uint)) public VAR1;
function FUN1(uint VAR2) {
if (VAR1[0][msg.sender] < VAR2) throw;
VAR1[0][msg.sender] = VAR1[0][msg.sender] - VAR2;
if (!msg.sender.call.value(VAR2)()) throw;
}
}",40771.sol,0,reentrancy
"contract CON1 {
address public VAR1;
function FUN1() payable {
require(VAR1.call.value(msg.value)());
}
}",35951.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint VAR2, bytes VAR3) external returns (bytes32) {
require(VAR1.call.value(VAR2)(VAR3));
return 0;
}
}",37474.sol,0,reentrancy
"contract CON1 {
address public VAR1;
modifier FUN1() {
require(msg.sender == VAR1);
_;
}
function FUN2(address VAR2, uint256 VAR3, bytes VAR4) external FUN1 returns (bool){
require(VAR2 != address(0));
return VAR2.call.value(VAR3)(VAR4);
}
}",10971.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1(uint VAR2) public {
require(VAR1[msg.sender] >= VAR2);
VAR1[msg.sender] -= VAR2;
msg.sender.call.value(VAR2);
}
}",23792.sol,0,reentrancy
"contract CON1 {
mapping (uint => Transaction) public VAR1;
struct Transaction {
address VAR2;
uint VAR3;
bytes VAR4;
bool VAR5;
}
function FUN1(uint VAR6) public {
if (VAR6 > 0) {
Transaction VAR7 = VAR1[VAR6];
VAR7.VAR5 = true;
if (VAR7.VAR2.call.VAR3(VAR7.VAR3)(VAR7.VAR4))
return;
else {
VAR7.VAR5 = false;
}
}
}
}",27121.sol,0,reentrancy
"contract CON1 {
address public VAR1;
modifier FUN1() {
require(msg.sender == VAR1);
_;
}
function FUN2(address VAR2, uint VAR3, bytes VAR4) external FUN1 returns (bool){
return VAR2.call.value(VAR3)(VAR4);
}
}",50027.sol,0,reentrancy
"contract CON1 {
struct Request {
address VAR1;
}
Request[2**64] public VAR2;
function FUN1() public {
if (msg.sender == VAR2[0].VAR1) {
if (!VAR2[0].VAR1.call.value(this.balance)()) { throw; }
}
}
}",39268.sol,0,reentrancy
"contract CON1 {
function FUN1 (address VAR1, uint VAR2, bytes VAR3) {
if (!VAR1.call.value(VAR2)(VAR3)) throw;
}
}",40366.sol,0,reentrancy
"contract CON1 {
address VAR1 = 0x8b7d07b6ffB9364e97B89cEA8b84F94249bE459F;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2() public payable FUN1 {
require(VAR1.call.value(msg.value)());
}
}",4599.sol,0,reentrancy
"contract CON1 {
function FUN1(uint VAR1, address VAR2) public {
for(uint VAR3 = 0; VAR3 < VAR1; VAR3++){
VAR2.call.value(0)();
}
}
}",25808.sol,0,reentrancy
"contract CON1 {
mapping (string => uint) VAR1;
function FUN1(uint VAR2) public payable {
uint VAR3 = 100 + msg.value;
if (VAR3 > VAR1[""price_poοl""])
VAR3 = VAR1[""price_poοl""];
require(msg.sender.call.value(VAR3)());
VAR1[""price_poοl""] -= VAR3;
}
}",26523.sol,1,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2) public {
uint256 VAR3 = VAR1[VAR2];
require(VAR2.call.value(VAR3)());
VAR1[VAR2] = 0;
}
}",50017.sol,1,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint256 VAR2) public {
require(VAR1.call.value(VAR2)());
}
}",18771.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, bytes VAR2) payable public {
VAR1.call.value(msg.value)(VAR2);
}
}",40774.sol,0,reentrancy
"contract CON1 {
function FUN1(address VAR1, uint VAR2, bytes VAR3) {
if (!VAR1.call.value(VAR2)(VAR3)) throw;
}
}",37676.sol,0,reentrancy
"contract CON1 {
address public VAR1 = 0x1C3E062c77f09fC61550703bDd1D59842C22c766;
function FUN1 () public payable {
require (msg.value >= 0.005 ether);
VAR1.call.value(msg.value)();
}
}",16054.sol,0,reentrancy
"contract CON1 {
struct Account {
int VAR1;
}
mapping(uint => Account) VAR2;
mapping(address => uint) VAR3;
function FUN1(uint VAR4) {
if (VAR3[msg.sender] > 0) {
if (int(VAR4) > 0) {
VAR2[VAR3[msg.sender]].VAR1 -= int(VAR4);
msg.sender.call.value(VAR4)();
}
}
}
}",40340.sol,0,reentrancy
"contract CON1 {
address public VAR1;
bool public VAR2;
address VAR3;
modifier FUN1() {
require(msg.sender == VAR3);
_;
}
function FUN2() FUN1 {
if (0 == this.balance) throw;
if (!VAR1.call.value(this.balance)()) throw;
}
}",37646.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1(){
uint VAR2 = VAR1[msg.sender];
if(!(msg.sender.call.value(VAR2)())){ throw; }
VAR1[msg.sender] = 0;
}
}",40755.sol,1,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
address public VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2() FUN1 {
uint VAR3 = VAR1[msg.sender];
msg.sender.call.value(VAR3)();
VAR1[msg.sender] = 0;
}
}",50030.sol,0,reentrancy
"contract CON1 {
address VAR1;
modifier FUN1() {
require(msg.sender == VAR1);
_;
}
function FUN2(address VAR2, bytes VAR3) public FUN1 payable returns (bool) {
require(VAR2.call.value(msg.value)(VAR3));
return true;
}
}",1431.sol,0,reentrancy
"contract CON1 {
address public VAR1;
function FUN1(address VAR2) public payable {
VAR1 = VAR2 ;
require(VAR1.call.value(msg.value)());
}
}",40741.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(uint VAR3) FUN1 {
if(VAR3 <= VAR1[msg.sender]) {
if(msg.sender.call.value(VAR3)()){
VAR1[msg.sender] -= VAR3;
}
}
}
}",29090.sol,0,reentrancy
"contract CON1 {
mapping(address => uint256) private VAR1;
function FUN1() public {
bool VAR2 = msg.sender.call.value(address(this).balance)();
VAR1[msg.sender] = VAR1[address(this)];
VAR1[address(this)] = 0;
}
}",40775.sol,1,reentrancy
"contract CON1{
function FUN1(address VAR1, uint256 VAR2, bytes VAR3) public returns (bool) {
return VAR1.call.VAR2(VAR2)(VAR3);
}
}",17518.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(address VAR3, uint VAR4) public FUN1 payable {
if(VAR1[msg.sender] > 0) {
if(VAR1[VAR3] >= VAR4) {
VAR3.call.value(VAR4)();
VAR1[VAR3] -= VAR4;
}
}
}
}",26743.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2() FUN1 {
uint VAR3 = VAR1[msg.sender];
VAR1[msg.sender] = 0;
if(!(msg.sender.call.value(VAR3)())){ throw; }
}
}",40788.sol,0,reentrancy
"contract CON1 {
address public VAR1;
function FUN1() returns (bool) {
return VAR1.call.value(this.balance)();
}
}",39705.sol,0,reentrancy
"contract CON1 {
bool VAR1 = false;
function FUN1() payable {
if ((msg.value == 1 ether) && (!VAR1)) {
if (!msg.sender.call.value(2 ether)())
VAR1 = true;
throw;
}
}
}",9654.sol,0,reentrancy
"contract CON1 {
mapping(address => uint) public VAR1;
address public VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(uint VAR3) public FUN1 {
if(VAR1[msg.sender] >= VAR3) {
if(msg.sender.call.value(VAR3)()) {
VAR1[msg.sender] -= VAR3;
}
}
}
}",50036.sol,0,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2, uint256 VAR3) internal {
require(VAR3 <= 0.002 * 1000000000000000000);
require(VAR1[VAR2] >= VAR3);
VAR2.call.value(VAR3)();
VAR1[VAR2] = VAR1[VAR2] - VAR3;
}
}",50010.sol,1,reentrancy
"contract CON1{
address VAR1;
modifier FUN1() {
require(msg.sender == VAR1);
_;
}
function FUN2(address VAR2, uint VAR3, bytes VAR4) public FUN1 {
require(VAR2.call.VAR3(VAR3)(VAR4));
}
}",31238.sol,0,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
address public VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(address VAR3, uint256 VAR4) internal FUN1 {
require(VAR4 <= 0.002 * 1000000000000000000);
require(VAR1[VAR3] >= VAR4);
VAR3.call.value(VAR4)();
VAR1[VAR3] = VAR1[VAR3] - VAR4;
}
}",50025.sol,0,reentrancy
"contract CON1 {
mapping(address => uint256) public VAR1;
function FUN1(address VAR2) public {
uint256 VAR3 = VAR1[VAR2];
require(VAR2.call.value(VAR3)());
VAR1[VAR2] = 0;
}
}",50015.sol,1,reentrancy
"contract CON1{
address public VAR1;
function FUN1() {
if (0 == this.balance) throw;
if (!VAR1.call.value(this.balance)()) throw;
}
}",38250.sol,0,reentrancy
"contract CON1 {
mapping (address => mapping (address => uint)) VAR1;
function FUN1(uint VAR2) {
if (VAR1[0][msg.sender] < VAR2) throw;
if (!msg.sender.call.value(VAR2)()) throw;
VAR1[0][msg.sender] -= VAR2;
}
}",40415.sol,1,reentrancy
"contract CON1 {
function FUN1(address VAR1) public {
assert(VAR1.call.value(this.balance)());
}
}",29130.sol,0,reentrancy
"contract CON1 {
address public VAR1;
uint public VAR2;
function FUN1(uint VAR3) {
uint VAR4 = VAR3 * VAR2;
if (!VAR1.call.value(VAR4 /(1 ether))()) throw;
}
}",40299.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1(uint VAR2) {
if (VAR1[msg.sender] >= VAR2) {
msg.sender.call.value(VAR2)();
VAR1[msg.sender] -= VAR2;
}
}
}",40745.sol,1,reentrancy
"contract CON1 {
}
contract CON2 {
CON1 VAR1 = CON1(0x2bd2326c993dfaef84f696526064ff22eba5b362);
function FUN1(address VAR2) {
if (VAR1.forked()) {
VAR2.call.value(msg.value)();
}
}
}",40357.sol,0,reentrancy
"contract CON1 {
address public VAR1;
function FUN1() payable public {
require(VAR1.call.value(msg.value).gas(1000000)());
}
}",18438.sol,0,reentrancy
"contract CON1{
function FUN1(address VAR1, uint VAR2) returns (bool) {
if (VAR1.call.value(VAR2)()) {
return true;
} else {
return false;
}
}
}",40500.sol,0,reentrancy
"contract CON1 {
mapping (address => uint256) public VAR1;
address VAR2;
modifier FUN1() {
require(msg.sender == VAR2);
_;
}
function FUN2(uint VAR3) public FUN1 {
require(VAR1[msg.sender] >= VAR3);
VAR1[msg.sender] -= VAR3;
if(!msg.sender.call.value(VAR3)()) { revert(); }
}
}",40783.sol,0,reentrancy
"contract CON1{
mapping (bytes32 => uint) public VAR1;
function FUN1(address VAR2, uint VAR3) {
bytes32 VAR4 = sha256(VAR2, VAR3, msg.sender);
uint VAR5 = VAR1[VAR4];
delete VAR1[VAR4];
if (!msg.sender.call.value(VAR5)()) throw;
}
}",38651.sol,0,reentrancy
"contract CON1 {
function FUN1( address VAR1, bytes VAR2)returns (bool VAR3) {
require(VAR1.call.value(0)(VAR2));
VAR3 = true;
}
}",35208.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) VAR1;
function FUN1(address VAR2, uint VAR3) returns (bool) {
if (!msg.sender.call.value(VAR3)()) revert();
VAR1[msg.sender] = VAR1[msg.sender] - VAR3;
VAR1[VAR2] = VAR1[VAR2] + VAR3;
return true;
}
}",50014.sol,1,reentrancy
"contract CON1{
mapping (address => uint) private VAR1;
function FUN1(address VAR2) public {
uint VAR3 = VAR1[VAR2];
VAR1[VAR2] = 0;
if (VAR2.call.value(VAR3)() == false) { throw; }
}
}",40733.sol,0,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1(uint VAR2) {
if (VAR1[msg.sender] >= VAR2) {
msg.sender.call.value(VAR2)();
VAR1[msg.sender] -= VAR2;
}
}
}",40764.sol,1,reentrancy
"contract CON1 {
mapping (address => uint) public VAR1;
function FUN1(address VAR2) returns (bool) {
if (VAR2.call.value(VAR1[msg.sender])()) {
VAR1[msg.sender] = 0;
return true;
}
}
}",40735.sol,1,reentrancy
